-5   -4.4 208  232.5 0.0373	0.	0.
-5   -4.4  232.5  258.5 0.0371	0.	0.
-5   -4.4  258.5 286 0.0369	0.	0.
-5   -4.4 286 331 0.0367	0.	0.
-5   -4.4 331 396 0.0365	0.	0.
-5   -4.4 396  468.5 0.0364	0.	0.
-5   -4.4  468.5  549.5 0.0362	0.	0.
-5   -4.4  549.5 639 0.0363	0.	0.
-5   -4.4 639 738 0.0364	0.	0.
-5   -4.4 738  847.5 0.0365	0.	0.
-5   -4.4  847.5  968.5 0.0366	0.	0.
-5   -4.4  968.5   1102 0.0367	0.	0.
-5   -4.4   1102 1249.5 0.0368	0.	0.
-5   -4.4 1249.5   1412 0.0369	0.	0.
-5   -4.4   1412 1590.5  0.037	0.	0.
-5   -4.4 1590.5   1787 0.0372	0.	0.
-5   -4.4   1787   1945 0.0373	0.	0.
-5   -4.4   1945   2119 0.0374	0.	0.
-5   -4.4   2119   2369 0.0375	0.	0.
-5   -4.4   2369 2643.5 0.0376	0.	0.
-5   -4.4 2643.5   2945 0.0378	0.	0.
-5   -4.4   2945 3276.5 0.0379	0.	0.
-5   -4.4 3276.5 10000  0.038	0.	0.
-4.4  -4   9  11 0.0877	0.	0.
-4.4  -4  11   13.5 0.0791	0.	0.
-4.4  -4   13.5   16.5 0.0711	0.	0.
-4.4  -4   16.5   19.5 0.0644	0.	0.
-4.4  -4   19.5   22.5 0.0597	0.	0.
-4.4  -4   22.5  26 0.0564	0.	0.
-4.4  -4  26  30 0.0536	0.	0.
-4.4  -4  30   34.5 0.0513	0.	0.
-4.4  -4   34.5  40 0.0495	0.	0.
-4.4  -4  40  46  0.048	0.	0.
-4.4  -4  46   52.5 0.0468	0.	0.
-4.4  -4   52.5  60 0.0452	0.	0.
-4.4  -4  60  69 0.0425	0.	0.
-4.4  -4  69  79 0.0402	0.	0.
-4.4  -4  79   90.5 0.0387	0.	0.
-4.4  -4   90.5  105.5 0.0381	0.	0.
-4.4  -4  105.5  123.5 0.0384	0.	0.
-4.4  -4  123.5 143 0.0394	0.	0.
-4.4  -4 143  163.5 0.0391	0.	0.
-4.4  -4  163.5 185 0.0388	0.	0.
-4.4  -4 185 208 0.0386	0.	0.
-4.4  -4 208  232.5 0.0384	0.	0.
-4.4  -4  232.5  258.5 0.0383	0.	0.
-4.4  -4  258.5 286 0.0382	0.	0.
-4.4  -4 286 331 0.0381	0.	0.
-4.4  -4 331 396  0.038	0.	0.
-4.4  -4 396  468.5 0.0379	0.	0.
-4.4  -4  468.5  549.5 0.0378	0.	0.
-4.4  -4  549.5 639 0.0379	0.	0.
-4.4  -4 639 738  0.038	0.	0.
-4.4  -4 738  847.5 0.0381	0.	0.
-4.4  -4  847.5  968.5 0.0382	0.	0.
-4.4  -4  968.5   1102 0.0384	0.	0.
-4.4  -4   1102 1249.5 0.0385	0.	0.
-4.4  -4 1249.5   1412 0.0386	0.	0.
-4.4  -4   1412 1590.5 0.0387	0.	0.
-4.4  -4 1590.5   1787 0.0389	0.	0.
-4.4  -4   1787   1945  0.039	0.	0.
-4.4  -4   1945   2119 0.0391	0.	0.
-4.4  -4   2119   2369 0.0392	0.	0.
-4.4  -4   2369 2643.5 0.0393	0.	0.
-4.4  -4 2643.5   2945 0.0394	0.	0.
-4.4  -4   2945 3276.5 0.0396	0.	0.
-4.4  -4 3276.5 10000 0.0397	0.	0.
-4   -3.5   9  11 0.0827	0.	0.
-4   -3.5  11   13.5 0.0745	0.	0.
-4   -3.5   13.5   16.5 0.0673	0.	0.
-4   -3.5   16.5   19.5 0.0614	0.	0.
-4   -3.5   19.5   22.5 0.0575	0.	0.
-4   -3.5   22.5  26 0.0547	0.	0.
-4   -3.5  26  30 0.0524	0.	0.
-4   -3.5  30   34.5 0.0506	0.	0.
-4   -3.5   34.5  40 0.0491	0.	0.
-4   -3.5  40  46 0.0479	0.	0.
-4   -3.5  46   52.5 0.0469	0.	0.
-4   -3.5   52.5  60 0.0454	0.	0.
-4   -3.5  60  69 0.0427	0.	0.
-4   -3.5  69  79 0.0406	0.	0.
-4   -3.5  79   90.5 0.0391	0.	0.
-4   -3.5   90.5  105.5 0.0385	0.	0.
-4   -3.5  105.5  123.5 0.0387	0.	0.
-4   -3.5  123.5 143 0.0402	0.	0.
-4   -3.5 143  163.5 0.0402	0.	0.
-4   -3.5  163.5 185 0.0399	0.	0.
-4   -3.5 185 208 0.0397	0.	0.
-4   -3.5 208  232.5 0.0395	0.	0.
-4   -3.5  232.5  258.5 0.0393	0.	0.
-4   -3.5  258.5 286 0.0392	0.	0.
-4   -3.5 286 331 0.0391	0.	0.
-4   -3.5 331 396 0.0389	0.	0.
-4   -3.5 396  468.5 0.0388	0.	0.
-4   -3.5  468.5  549.5 0.0387	0.	0.
-4   -3.5  549.5 639 0.0388	0.	0.
-4   -3.5 639 738 0.0389	0.	0.
-4   -3.5 738  847.5  0.039	0.	0.
-4   -3.5  847.5  968.5 0.0391	0.	0.
-4   -3.5  968.5   1102 0.0392	0.	0.
-4   -3.5   1102 1249.5 0.0393	0.	0.
-4   -3.5 1249.5   1412 0.0394	0.	0.
-4   -3.5   1412 1590.5 0.0395	0.	0.
-4   -3.5 1590.5   1787 0.0397	0.	0.
-4   -3.5   1787   1945 0.0398	0.	0.
-4   -3.5   1945   2119 0.0399	0.	0.
-4   -3.5   2119   2369   0.04	0.	0.
-4   -3.5   2369 2643.5 0.0401	0.	0.
-4   -3.5 2643.5   2945 0.0402	0.	0.
-4   -3.5   2945 3276.5 0.0403	0.	0.
-4   -3.5 3276.5 10000 0.0405	0.	0.
-3.5  -3   9  11 0.0763	0.	0.
-3.5  -3  11   13.5 0.0662	0.	0.
-3.5  -3   13.5   16.5 0.0578	0.	0.
-3.5  -3   16.5   19.5 0.0515	0.	0.
-3.5  -3   19.5   22.5 0.0478	0.	0.
-3.5  -3   22.5  26 0.0455	0.	0.
-3.5  -3  26  30 0.0437	0.	0.
-3.5  -3  30   34.5 0.0424	0.	0.
-3.5  -3   34.5  40 0.0413	0.	0.
-3.5  -3  40  46 0.0403	0.	0.
-3.5  -3  46   52.5 0.0394	0.	0.
-3.5  -3   52.5  60 0.0385	0.	0.
-3.5  -3  60  69 0.0375	0.	0.
-3.5  -3  69  79 0.0364	0.	0.
-3.5  -3  79   90.5 0.0353	0.	0.
-3.5  -3   90.5  105.5 0.0343	0.	0.
-3.5  -3  105.5  123.5 0.0331	0.	0.
-3.5  -3  123.5 143  0.032	0.	0.
-3.5  -3 143  163.5 0.0311	0.	0.
-3.5  -3  163.5 185 0.0303	0.	0.
-3.5  -3 185 208 0.0296	0.	0.
-3.5  -3 208  232.5 0.0291	0.	0.
-3.5  -3  232.5  258.5 0.0287	0.	0.
-3.5  -3  258.5 286 0.0282	0.	0.
-3.5  -3 286 331 0.0279	0.	0.
-3.5  -3 331 396 0.0274	0.	0.
-3.5  -3 396  468.5 0.0269	0.	0.
-3.5  -3  468.5  549.5 0.0266	0.	0.
-3.5  -3  549.5 639 0.0265	0.	0.
-3.5  -3 639 738 0.0265	0.	0.
-3.5  -3 738  847.5 0.0266	0.	0.
-3.5  -3  847.5  968.5 0.0267	0.	0.
-3.5  -3  968.5   1102 0.0268	0.	0.
-3.5  -3   1102 1249.5 0.0269	0.	0.
-3.5  -3 1249.5   1412  0.027	0.	0.
-3.5  -3   1412 1590.5 0.0271	0.	0.
-3.5  -3 1590.5   1787 0.0273	0.	0.
-3.5  -3   1787   1945 0.0274	0.	0.
-3.5  -3   1945   2119 0.0275	0.	0.
-3.5  -3   2119   2369 0.0277	0.	0.
-3.5  -3   2369 2643.5 0.0278	0.	0.
-3.5  -3 2643.5   2945  0.028	0.	0.
-3.5  -3   2945 3276.5 0.0282	0.	0.
-3.5  -3 3276.5 10000 0.0283	0.	0.
-3   -2.8   9  11 0.0603	0.	0.
-3   -2.8  11   13.5 0.0553	0.	0.
-3   -2.8   13.5   16.5  0.051	0.	0.
-3   -2.8   16.5   19.5 0.0471	0.	0.
-3   -2.8   19.5   22.5  0.044	0.	0.
-3   -2.8   22.5  26 0.0417	0.	0.
-3   -2.8  26  30 0.0394	0.	0.
-3   -2.8  30   34.5 0.0375	0.	0.
-3   -2.8   34.5  40 0.0358	0.	0.
-3   -2.8  40  46 0.0342	0.	0.
-3   -2.8  46   52.5 0.0328	0.	0.
-3   -2.8   52.5  60 0.0316	0.	0.
-3   -2.8  60  69 0.0304	0.	0.
-3   -2.8  69  79 0.0293	0.	0.
-3   -2.8  79   90.5 0.0283	0.	0.
-3   -2.8   90.5  105.5 0.0274	0.	0.
-3   -2.8  105.5  123.5 0.0266	0.	0.
-3   -2.8  123.5 143 0.0259	0.	0.
-3   -2.8 143  163.5 0.0253	0.	0.
-3   -2.8  163.5 185 0.0249	0.	0.
-3   -2.8 185 208 0.0246	0.	0.
-3   -2.8 208  232.5 0.0244	0.	0.
-3   -2.8  232.5  258.5 0.0243	0.	0.
-3   -2.8  258.5 286 0.0242	0.	0.
-3   -2.8 286 331 0.0242	0.	0.
-3   -2.8 331 396 0.0241	0.	0.
-3   -2.8 396  468.5  0.024	0.	0.
-3   -2.8  468.5  549.5 0.0239	0.	0.
-3   -2.8  549.5 639  0.024	0.	0.
-3   -2.8 639 738 0.0242	0.	0.
-3   -2.8 738  847.5 0.0244	0.	0.
-3   -2.8  847.5  968.5 0.0246	0.	0.
-3   -2.8  968.5   1102 0.0248	0.	0.
-3   -2.8   1102 1249.5 0.0249	0.	0.
-3   -2.8 1249.5   1412 0.0251	0.	0.
-3   -2.8   1412 1590.5 0.0253	0.	0.
-3   -2.8 1590.5   1787 0.0255	0.	0.
-3   -2.8   1787   1945 0.0257	0.	0.
-3   -2.8   1945   2119 0.0259	0.	0.
-3   -2.8   2119   2369  0.026	0.	0.
-3   -2.8   2369 2643.5 0.0262	0.	0.
-3   -2.8 2643.5   2945 0.0264	0.	0.
-3   -2.8   2945 3276.5 0.0266	0.	0.
-3   -2.8 3276.5 10000 0.0268	0.	0.
-2.8   -2.6   9  11 0.0613	0.	0.
-2.8   -2.6  11   13.5  0.055	0.	0.
-2.8   -2.6   13.5   16.5 0.0498	0.	0.
-2.8   -2.6   16.5   19.5 0.0455	0.	0.
-2.8   -2.6   19.5   22.5 0.0424	0.	0.
-2.8   -2.6   22.5  26 0.0401	0.	0.
-2.8   -2.6  26  30  0.038	0.	0.
-2.8   -2.6  30   34.5 0.0361	0.	0.
-2.8   -2.6   34.5  40 0.0344	0.	0.
-2.8   -2.6  40  46 0.0328	0.	0.
-2.8   -2.6  46   52.5 0.0314	0.	0.
-2.8   -2.6   52.5  60   0.03	0.	0.
-2.8   -2.6  60  69 0.0282	0.	0.
-2.8   -2.6  69  79 0.0264	0.	0.
-2.8   -2.6  79   90.5 0.0248	0.	0.
-2.8   -2.6   90.5  105.5 0.0232	0.	0.
-2.8   -2.6  105.5  123.5 0.0216	0.	0.
-2.8   -2.6  123.5 143 0.0201	0.	0.
-2.8   -2.6 143  163.5 0.0189	0.	0.
-2.8   -2.6  163.5 185  0.018	0.	0.
-2.8   -2.6 185 208 0.0173	0.	0.
-2.8   -2.6 208  232.5 0.0168	0.	0.
-2.8   -2.6  232.5  258.5 0.0165	0.	0.
-2.8   -2.6  258.5 286 0.0164	0.	0.
-2.8   -2.6 286 331 0.0163	0.	0.
-2.8   -2.6 331 396 0.0165	0.	0.
-2.8   -2.6 396  468.5 0.0171	0.	0.
-2.8   -2.6  468.5  549.5 0.0174	0.	0.
-2.8   -2.6  549.5 639 0.0176	0.	0.
-2.8   -2.6 639 738 0.0178	0.	0.
-2.8   -2.6 738  847.5  0.018	0.	0.
-2.8   -2.6  847.5  968.5 0.0182	0.	0.
-2.8   -2.6  968.5   1102 0.0185	0.	0.
-2.8   -2.6   1102 1249.5 0.0187	0.	0.
-2.8   -2.6 1249.5   1412  0.019	0.	0.
-2.8   -2.6   1412 1590.5 0.0192	0.	0.
-2.8   -2.6 1590.5   1787 0.0194	0.	0.
-2.8   -2.6   1787   1945 0.0197	0.	0.
-2.8   -2.6   1945   2119 0.0199	0.	0.
-2.8   -2.6   2119   2369 0.0201	0.	0.
-2.8   -2.6   2369 2643.5 0.0203	0.	0.
-2.8   -2.6 2643.5   2945 0.0206	0.	0.
-2.8   -2.6   2945 3276.5 0.0208	0.	0.
-2.8   -2.6 3276.5 10000  0.021	0.	0.
-2.6   -2.4   9  11 0.1645	0.	0.
-2.6   -2.4  11   13.5 0.1378	0.	0.
-2.6   -2.4   13.5   16.5 0.1116	0.	0.
-2.6   -2.4   16.5   19.5 0.0891	0.	0.
-2.6   -2.4   19.5   22.5 0.0736	0.	0.
-2.6   -2.4   22.5  26 0.0624	0.	0.
-2.6   -2.4  26  30 0.0533	0.	0.
-2.6   -2.4  30   34.5 0.0461	0.	0.
-2.6   -2.4   34.5  40 0.0406	0.	0.
-2.6   -2.4  40  46 0.0363	0.	0.
-2.6   -2.4  46   52.5 0.0334	0.	0.
-2.6   -2.4   52.5  60 0.0311	0.	0.
-2.6   -2.4  60  69 0.0287	0.	0.
-2.6   -2.4  69  79 0.0267	0.	0.
-2.6   -2.4  79   90.5  0.025	0.	0.
-2.6   -2.4   90.5  105.5 0.0235	0.	0.
-2.6   -2.4  105.5  123.5  0.022	0.	0.
-2.6   -2.4  123.5 143 0.0206	0.	0.
-2.6   -2.4 143  163.5 0.0195	0.	0.
-2.6   -2.4  163.5 185 0.0186	0.	0.
-2.6   -2.4 185 208 0.0179	0.	0.
-2.6   -2.4 208  232.5 0.0174	0.	0.
-2.6   -2.4  232.5  258.5  0.017	0.	0.
-2.6   -2.4  258.5 286 0.0168	0.	0.
-2.6   -2.4 286 331 0.0167	0.	0.
-2.6   -2.4 331 396 0.0168	0.	0.
-2.6   -2.4 396  468.5 0.0173	0.	0.
-2.6   -2.4  468.5  549.5 0.0177	0.	0.
-2.6   -2.4  549.5 639 0.0183	0.	0.
-2.6   -2.4 639 738 0.0186	0.	0.
-2.6   -2.4 738  847.5 0.0187	0.	0.
-2.6   -2.4  847.5  968.5 0.0189	0.	0.
-2.6   -2.4  968.5   1102 0.0191	0.	0.
-2.6   -2.4   1102 1249.5 0.0193	0.	0.
-2.6   -2.4 1249.5   1412 0.0195	0.	0.
-2.6   -2.4   1412 1590.5 0.0197	0.	0.
-2.6   -2.4 1590.5   1787 0.0199	0.	0.
-2.6   -2.4   1787   1945 0.0201	0.	0.
-2.6   -2.4   1945   2119 0.0203	0.	0.
-2.6   -2.4   2119   2369 0.0205	0.	0.
-2.6   -2.4   2369 2643.5 0.0207	0.	0.
-2.6   -2.4 2643.5   2945 0.0209	0.	0.
-2.6   -2.4   2945 3276.5 0.0212	0.	0.
-2.6   -2.4 3276.5 10000 0.0214	0.	0.
-2.4   -2.2   9  11 0.2192	0.	0.
-2.4   -2.2  11   13.5 0.1791	0.	0.
-2.4   -2.2   13.5   16.5 0.1415	0.	0.
-2.4   -2.2   16.5   19.5 0.1104	0.	0.
-2.4   -2.2   19.5   22.5 0.0889	0.	0.
-2.4   -2.2   22.5  26 0.0734	0.	0.
-2.4   -2.2  26  30 0.0604	0.	0.
-2.4   -2.2  30   34.5 0.0499	0.	0.
-2.4   -2.2   34.5  40 0.0418	0.	0.
-2.4   -2.2  40  46 0.0352	0.	0.
-2.4   -2.2  46   52.5 0.0305	0.	0.
-2.4   -2.2   52.5  60 0.0271	0.	0.
-2.4   -2.2  60  69 0.0244	0.	0.
-2.4   -2.2  69  79 0.0222	0.	0.
-2.4   -2.2  79   90.5 0.0205	0.	0.
-2.4   -2.2   90.5  105.5 0.0192	0.	0.
-2.4   -2.2  105.5  123.5  0.018	0.	0.
-2.4   -2.2  123.5 143  0.017	0.	0.
-2.4   -2.2 143  163.5 0.0162	0.	0.
-2.4   -2.2  163.5 185 0.0155	0.	0.
-2.4   -2.2 185 208 0.0149	0.	0.
-2.4   -2.2 208  232.5 0.0144	0.	0.
-2.4   -2.2  232.5  258.5 0.0139	0.	0.
-2.4   -2.2  258.5 286 0.0136	0.	0.
-2.4   -2.2 286 331 0.0133	0.	0.
-2.4   -2.2 331 396 0.0129	0.	0.
-2.4   -2.2 396  468.5 0.0126	0.	0.
-2.4   -2.2  468.5  549.5 0.0126	0.	0.
-2.4   -2.2  549.5 639  0.013	0.	0.
-2.4   -2.2 639 738 0.0134	0.	0.
-2.4   -2.2 738  847.5 0.0136	0.	0.
-2.4   -2.2  847.5  968.5 0.0139	0.	0.
-2.4   -2.2  968.5   1102 0.0141	0.	0.
-2.4   -2.2   1102 1249.5 0.0144	0.	0.
-2.4   -2.2 1249.5   1412 0.0147	0.	0.
-2.4   -2.2   1412 1590.5  0.015	0.	0.
-2.4   -2.2 1590.5   1787 0.0153	0.	0.
-2.4   -2.2   1787   1945 0.0156	0.	0.
-2.4   -2.2   1945   2119 0.0158	0.	0.
-2.4   -2.2   2119   2369  0.016	0.	0.
-2.4   -2.2   2369 2643.5 0.0163	0.	0.
-2.4   -2.2 2643.5   2945 0.0166	0.	0.
-2.4   -2.2   2945 3276.5 0.0169	0.	0.
-2.4   -2.2 3276.5 10000 0.0172	0.	0.
-2.2  -2   9  11 0.2103	0.	0.
-2.2  -2  11   13.5 0.1714	0.	0.
-2.2  -2   13.5   16.5 0.1359	0.	0.
-2.2  -2   16.5   19.5 0.1068	0.	0.
-2.2  -2   19.5   22.5 0.0866	0.	0.
-2.2  -2   22.5  26  0.072	0.	0.
-2.2  -2  26  30 0.0597	0.	0.
-2.2  -2  30   34.5 0.0496	0.	0.
-2.2  -2   34.5  40 0.0417	0.	0.
-2.2  -2  40  46 0.0352	0.	0.
-2.2  -2  46   52.5 0.0305	0.	0.
-2.2  -2   52.5  60  0.027	0.	0.
-2.2  -2  60  69 0.0242	0.	0.
-2.2  -2  69  79  0.022	0.	0.
-2.2  -2  79   90.5 0.0202	0.	0.
-2.2  -2   90.5  105.5 0.0189	0.	0.
-2.2  -2  105.5  123.5 0.0176	0.	0.
-2.2  -2  123.5 143 0.0165	0.	0.
-2.2  -2 143  163.5 0.0156	0.	0.
-2.2  -2  163.5 185 0.0149	0.	0.
-2.2  -2 185 208 0.0143	0.	0.
-2.2  -2 208  232.5 0.0138	0.	0.
-2.2  -2  232.5  258.5 0.0133	0.	0.
-2.2  -2  258.5 286  0.013	0.	0.
-2.2  -2 286 331 0.0127	0.	0.
-2.2  -2 331 396 0.0123	0.	0.
-2.2  -2 396  468.5 0.0121	0.	0.
-2.2  -2  468.5  549.5  0.012	0.	0.
-2.2  -2  549.5 639 0.0124	0.	0.
-2.2  -2 639 738  0.013	0.	0.
-2.2  -2 738  847.5 0.0136	0.	0.
-2.2  -2  847.5  968.5  0.014	0.	0.
-2.2  -2  968.5   1102 0.0143	0.	0.
-2.2  -2   1102 1249.5 0.0146	0.	0.
-2.2  -2 1249.5   1412 0.0149	0.	0.
-2.2  -2   1412 1590.5 0.0152	0.	0.
-2.2  -2 1590.5   1787 0.0155	0.	0.
-2.2  -2   1787   1945 0.0158	0.	0.
-2.2  -2   1945   2119  0.016	0.	0.
-2.2  -2   2119   2369 0.0162	0.	0.
-2.2  -2   2369 2643.5 0.0165	0.	0.
-2.2  -2 2643.5   2945 0.0168	0.	0.
-2.2  -2   2945 3276.5 0.0171	0.	0.
-2.2  -2 3276.5 10000 0.0174	0.	0.
-2   -1.8   9  11 0.1576	0.	0.
-2   -1.8  11   13.5 0.1313	0.	0.
-2   -1.8   13.5   16.5 0.1074	0.	0.
-2   -1.8   16.5   19.5 0.0874	0.	0.
-2   -1.8   19.5   22.5 0.0733	0.	0.
-2   -1.8   22.5  26 0.0629	0.	0.
-2   -1.8  26  30 0.0538	0.	0.
-2   -1.8  30   34.5 0.0462	0.	0.
-2   -1.8   34.5  40 0.0399	0.	0.
-2   -1.8  40  46 0.0344	0.	0.
-2   -1.8  46   52.5 0.0302	0.	0.
-2   -1.8   52.5  60 0.0269	0.	0.
-2   -1.8  60  69 0.0241	0.	0.
-2   -1.8  69  79 0.0218	0.	0.
-2   -1.8  79   90.5 0.0199	0.	0.
-2   -1.8   90.5  105.5 0.0183	0.	0.
-2   -1.8  105.5  123.5 0.0168	0.	0.
-2   -1.8  123.5 143 0.0155	0.	0.
-2   -1.8 143  163.5 0.0145	0.	0.
-2   -1.8  163.5 185 0.0137	0.	0.
-2   -1.8 185 208  0.013	0.	0.
-2   -1.8 208  232.5 0.0125	0.	0.
-2   -1.8  232.5  258.5  0.012	0.	0.
-2   -1.8  258.5 286 0.0116	0.	0.
-2   -1.8 286 331 0.0113	0.	0.
-2   -1.8 331 396  0.011	0.	0.
-2   -1.8 396  468.5 0.0106	0.	0.
-2   -1.8  468.5  549.5 0.0105	0.	0.
-2   -1.8  549.5 639 0.0109	0.	0.
-2   -1.8 639 738 0.0113	0.	0.
-2   -1.8 738  847.5 0.0118	0.	0.
-2   -1.8  847.5  968.5 0.0122	0.	0.
-2   -1.8  968.5   1102 0.0126	0.	0.
-2   -1.8   1102 1249.5  0.013	0.	0.
-2   -1.8 1249.5   1412 0.0133	0.	0.
-2   -1.8   1412 1590.5 0.0137	0.	0.
-2   -1.8 1590.5   1787  0.014	0.	0.
-2   -1.8   1787   1945 0.0144	0.	0.
-2   -1.8   1945   2119 0.0146	0.	0.
-2   -1.8   2119   2369 0.0149	0.	0.
-2   -1.8   2369 2643.5 0.0152	0.	0.
-2   -1.8 2643.5   2945 0.0155	0.	0.
-2   -1.8   2945 3276.5 0.0159	0.	0.
-2   -1.8 3276.5 10000 0.0162	0.	0.
-1.8   -1.6   9  11 0.1211	0.	0.
-1.8   -1.6  11   13.5 0.1035	0.	0.
-1.8   -1.6   13.5   16.5 0.0874	0.	0.
-1.8   -1.6   16.5   19.5 0.0736	0.	0.
-1.8   -1.6   19.5   22.5 0.0636	0.	0.
-1.8   -1.6   22.5  26  0.056	0.	0.
-1.8   -1.6  26  30 0.0493	0.	0.
-1.8   -1.6  30   34.5 0.0435	0.	0.
-1.8   -1.6   34.5  40 0.0386	0.	0.
-1.8   -1.6  40  46 0.0342	0.	0.
-1.8   -1.6  46   52.5 0.0306	0.	0.
-1.8   -1.6   52.5  60 0.0277	0.	0.
-1.8   -1.6  60  69 0.0252	0.	0.
-1.8   -1.6  69  79 0.0228	0.	0.
-1.8   -1.6  79   90.5 0.0209	0.	0.
-1.8   -1.6   90.5  105.5 0.0192	0.	0.
-1.8   -1.6  105.5  123.5 0.0176	0.	0.
-1.8   -1.6  123.5 143 0.0161	0.	0.
-1.8   -1.6 143  163.5 0.0149	0.	0.
-1.8   -1.6  163.5 185  0.014	0.	0.
-1.8   -1.6 185 208 0.0133	0.	0.
-1.8   -1.6 208  232.5 0.0126	0.	0.
-1.8   -1.6  232.5  258.5 0.0121	0.	0.
-1.8   -1.6  258.5 286 0.0117	0.	0.
-1.8   -1.6 286 331 0.0113	0.	0.
-1.8   -1.6 331 396 0.0109	0.	0.
-1.8   -1.6 396  468.5 0.0106	0.	0.
-1.8   -1.6  468.5  549.5 0.0104	0.	0.
-1.8   -1.6  549.5 639 0.0109	0.	0.
-1.8   -1.6 639 738 0.0114	0.	0.
-1.8   -1.6 738  847.5 0.0119	0.	0.
-1.8   -1.6  847.5  968.5 0.0124	0.	0.
-1.8   -1.6  968.5   1102  0.013	0.	0.
-1.8   -1.6   1102 1249.5 0.0135	0.	0.
-1.8   -1.6 1249.5   1412 0.0138	0.	0.
-1.8   -1.6   1412 1590.5 0.0142	0.	0.
-1.8   -1.6 1590.5   1787 0.0145	0.	0.
-1.8   -1.6   1787   1945 0.0149	0.	0.
-1.8   -1.6   1945   2119 0.0151	0.	0.
-1.8   -1.6   2119   2369 0.0154	0.	0.
-1.8   -1.6   2369 2643.5 0.0157	0.	0.
-1.8   -1.6 2643.5   2945  0.016	0.	0.
-1.8   -1.6   2945 3276.5 0.0163	0.	0.
-1.8   -1.6 3276.5 10000 0.0166	0.	0.
-1.6   -1.4   9  11 0.1087	0.	0.
-1.6   -1.4  11   13.5 0.0927	0.	0.
-1.6   -1.4   13.5   16.5 0.0782	0.	0.
-1.6   -1.4   16.5   19.5 0.0658	0.	0.
-1.6   -1.4   19.5   22.5 0.0568	0.	0.
-1.6   -1.4   22.5  26   0.05	0.	0.
-1.6   -1.4  26  30 0.0441	0.	0.
-1.6   -1.4  30   34.5  0.039	0.	0.
-1.6   -1.4   34.5  40 0.0347	0.	0.
-1.6   -1.4  40  46 0.0308	0.	0.
-1.6   -1.4  46   52.5 0.0277	0.	0.
-1.6   -1.4   52.5  60 0.0253	0.	0.
